Community_ID,Drawee,Exporter,Frequency,Linkage,Amount,Average,Deviation
22,EQUAL ENTERPRISES SDN BHD,KOSHAL INDUSTRIES.,1,0,275050.83,275050.83,
22,EQUAL ENTERPRISES SDN BHD,LYCAN MANUFACTURING CO,2,0,1547108.5,773554.25,320975.7084
22,PARKER SYNERGIES,WELL PRODUCT INDUSTRIES,2,0,1389708.99,694854.495,267579.8197
22,PARKER SYNERGIES,WELL PRODUCTS INDUSTRIES,2,0,527166.78,263583.39,66203.79163
22,EXPEDITORS INTERNATIONAL,AMAR TRADERS REGD.,1,0,729555.55,729555.55,
22,EXPEDITORS INTERNATIONAL,FIRST AMERICAN CORP. PVT LTD,9,0,9778645,1086516.111,716840.8141
22,OSLO NORWAY,GREEN HILL,1,1,884900.57,884900.57,
22,OSLO NORWAY,WELCOME TRADERS,6,0,631140,105190,36471.57868
22,IRIMI ANDRZEJ GRYS U1 STAROMIEJSKA,COMET SPORTS PVT LTD,1,1,216770.24,216770.24,
22,IRIMI ANDRZEJ GRYS U1 STAROMIEJSKA,FIRST AMERICAN CORP. PVT LTD,1,0,8817926.22,8817926.22,
22,JOE ROCKET CANADA,WELL PRODUCT INDUSTRIES,6,0,39319847.21,6553307.868,4546590.393
22,JOE ROCKET CANADA,WELL PRODUCTS INDUSTRIES,1,0,8219764.04,8219764.04,
22,MESTIKA TRADE SERVICES & LOGISTICS,SHEIKHAN INTIL PVT LTD,1,0,3668733.61,3668733.61,
22,MESTIKA TRADE SERVICES & LOGISTICS,SHEIKHAN SPORTS,1,0,7498070.08,7498070.08,
22,ICON HEALTH & FINTNESS,FIRST AMERICAN CORP. PVT LTD,144,0,766212753.1,5320921.896,3508829.073
22,ICON HEALTH & FINTNESS,SAVIOUR INDUSTRIES,8,0,21658156.34,2707269.543,324513.9514
22,LOCAL TRAP STAR,PARAGON APPARELS,1,0,9433.91,9433.91,
22,LOCAL TRAP STAR,SHADIL ENTERPRISES,1,0,87787.76,87787.76,
22,HELMET HOUSE INC OPERATING,HAYEESONS CORPORATION,14,0,53444482.93,3817463.066,2623785.615
22,HELMET HOUSE INC OPERATING,SIGMA SHOES PRIVATE LIMITED,4,0,16061768.2,4015442.05,5178167.583
22,CALDERON TEXTILES LLC,ZAFAR FABRICS (PVT) LTD,1,0,381054.41,381054.41,
22,CALDERON TEXTILES LLC,ZULFIQAR WEAVING & TOWEL,5,0,3062545.27,612509.054,449420.0406
22,CHEMITEX LTD BULGARIA,BEST EXPORTS PVT LTD,2,0,10419992.47,5209996.235,865274.3281
22,CHEMITEX LTD BULGARIA,ZULFIQAR WEAVING & TOWEL,1,0,3438303.07,3438303.07,
22,ST VINCENT ARCHABBEY,ICT INNOVATIONS,1,0,169810.34,169810.34,
22,ST VINCENT ARCHABBEY,LAMI'S INDUSTRIES,3,0,99475.32,33158.44,27508.389
22,DS CONCEPT TRADE,SIGMA SHOES PRIVATE LIMITED,1,0,5032660.78,5032660.78,
22,REPRESENTACIONES CANONTEX LIMITDADA,S.R.MANAWARA   CO,1,0,76729.12,76729.12,
22,REPRESENTACIONES CANONTEX LIMITDADA,ZAFAR FABRICS (PVT) LTD,2,0,17301342.83,8650671.415,685833.2969
22,PARAGON VEST CO LTD THAILAND,KOSHAL INDUSTRIES.,1,0,1660367.81,1660367.81,
22,PARAGON VEST CO LTD THAILAND,PARAGON INDUSTRY,1,0,59748.08,59748.08,
22,PARAGON VEST CO LTD THAILAND,SHEIKHAN INTIL PVT LTD,3,0,5573762.49,1857920.83,564592.5688
22,JAYA LEATHERL CRAFT MALAYSIA,KOSHAL INDUSTRIES.,8,0,3627317.71,453414.7138,166101.5329
22,JAYA LEATHERL CRAFT MALAYSIA,LYCAN MANUFACTURING CO,1,0,134171.14,134171.14,
22,E AND B BRANDS HOLDINGS INC,SAVIOUR INDUSTRIES,23,0,44192420.88,1921409.603,1533449.127
22,E AND B BRANDS HOLDINGS INC,SHEIKHAN INDUSTRIES,1,0,94716.44,94716.44,
22,E AND B BRANDS HOLDINGS INC,SHEKHAN CORP,3,0,590562.64,196854.2133,195780.7452
22,AUSTRIA,HQ GLOVES INDUSTRY,2,0,272660.09,136330.045,73787.5755
22,AUSTRIA,LASER SPORTS  PVT LTD,1,1,15660.29,15660.29,
22,AUSTRIA,SAVIOUR INDUSTRIES,1,0,14674.97,14674.97,
22,TECHNICALITY INC,DILIGENT MEDICAL SERVICES,41,0,1165877422,28436034.68,20787724.02
22,TECHNICALITY INC,ZAIN S MADICAL IMAGE,7,0,36477777.6,5211111.086,511638.7295
22,NORWAY,BIODATA INTERNATIONAL,1,0,38469.38,38469.38,
22,NORWAY,HUDI TR CO,1,0,9958.01,9958.01,
22,NORWAY,WELCOME TRADERS,1,0,61802,61802,
22,MEDLINE INDUSTRIES INC,DILIGENT MEDICAL SERVICES,11,0,13457574.59,1223415.872,551650.9337
22,MEDLINE INDUSTRIES INC,HILBRO INTT PVT LTD,2,1,2270343.33,1135171.665,1486902.11
22,MEDLINE INDUSTRIES INC,LIBERTY MILLS LTD,127,0,1295461567,10200484.78,7737016.174
22,CYCLE GEAR INC,DIDDEN SPORTS PVT LTD,2,0,289215.22,144607.61,169090.2466
22,CYCLE GEAR INC,SIGMA SHOES PRIVATE LIMITED,5,0,20169013.96,4033802.792,2830987.862
22,CYCLE GEAR INC,WELL PRODUCT INDUSTRIES,1,0,817605.36,817605.36,
22,CYCLE GEAR INC,WELL PRODUCTS INDUSTRIES,12,0,59816679,4984723.25,2710515.001
22,E & B GIFTWARE LLC,SAVIOUR INDUSTRIES,14,0,30718244.69,2194160.335,1683752.17
22,E & B GIFTWARE LLC,SHEIKHAN INDUSTRIES,2,0,4758467.39,2379233.695,3262637.152
22,E & B GIFTWARE LLC,SHEIKHAN INTIL PVT LTD,1,0,946032.29,946032.29,
22,E & B GIFTWARE LLC,SHEKHAN CORP,15,0,12764895.15,850993.01,450232.7742
22,CANADA,AL RIAZ   CO PAK LTD,1,1,61320.4,61320.4,
22,CANADA,FIRST AMERICAN CORP. PVT LTD,1,0,656285.53,656285.53,
22,CANADA,GOLDEN BADGES COMPANY,1,1,17740.99,17740.99,
22,CANADA,HILBRO INSTRUMENT  PVT  LTD.,2,1,1688733.47,844366.735,216893.0055
22,CANADA,MARTIAL SPORTS,1,1,762888.69,762888.69,
22,CANADA,RUBWAL INDUSTRIES,1,0,128668.02,128668.02,
22,CANADA,S.R.MANAWARA   CO,1,0,52148.55,52148.55,
22,CANADA,SAVIOUR INDUSTRIES,1,0,1051409.05,1051409.05,
22,CANADA,SILVER STATE,1,1,364033.55,364033.55,
22,CANADA,UNIPORT CORP,3,0,97955.41,32651.80333,1389.621728
22,CANADA,WELL PRODUCT INDUSTRIES,1,0,1522056.23,1522056.23,
22,CANADA,WELL PRODUCTS INDUSTRIES,2,0,3119059.63,1559529.815,1890943.858
22,CANADA,WILLZ N HILLZ INTL,1,0,212840.56,212840.56,
22,USA,ACME SURGICAL IND. PVT. LTD.,2,1,296381.94,148190.97,142865.8764
22,USA,AFFIX INDUSTRIES,1,1,243316.21,243316.21,
22,USA,AINEE ENTERPRISE,1,0,9103721.22,9103721.22,
22,USA,ALFRAMED,1,1,18553.35,18553.35,
22,USA,AMAR TRADERS REGD.,2,0,3773563.2,1886781.6,0
22,USA,ANIMEX INTERNATIONAL,1,0,12159.26,12159.26,
22,USA,ANWAR KHAWAJA IND PVT LTD,1,1,11937929.24,11937929.24,
22,USA,ASMAT CORPORATION,1,1,523110.2,523110.2,
22,USA,BEACON MEDICAL SURGICAL INTL,1,0,78615.9,78615.9,
22,USA,BEEOTIK INDUSTRIES,1,0,457492.13,457492.13,
22,USA,BEST BROW INDS,1,1,169286.24,169286.24,
22,USA,BRUIT ENTERPRISES,1,0,93290.87,93290.87,
22,USA,BURAQ SURGICAL CORPORATIPN,1,1,7972176.37,7972176.37,
22,USA,CONQUEROR MEDICAL  PVT LTD,1,1,58546.83,58546.83,
22,USA,DARLEYS SURGICAL CO.,1,1,753658.14,753658.14,
22,USA,DIDDEN SPORTS PVT LTD,1,0,71278.42,71278.42,
22,USA,DILIGENT MEDICAL SERVICES,2,0,98316625.25,49158312.63,3078935.718
22,USA,ENDO TECH SURGICAL CO,2,1,563335.33,281667.665,34854.82767
22,USA,ENNOBLE INTERNATIONAL PRIVATE LIMTD,9,1,547824.93,60869.43667,37325.13989
22,USA,FALCON SURGICAL CO. LTD,1,1,1941951.09,1941951.09,
22,USA,FAZAL SARDAR TEXTILE MILLS,1,0,10675471.09,10675471.09,
22,USA,FIRST AMERICAN CORP. PVT LTD,2,0,9895687.31,4947843.655,6018274.238
22,USA,GET FIT INTERNATIONAL,1,1,1098774.6,1098774.6,
22,USA,GREEN HILL,1,1,3380169.24,3380169.24,
22,USA,HAMZA OF SIALKOT,3,0,14348974.07,4782991.357,1056913.258
22,USA,HILBRO INSTRUMENT  PVT  LTD.,1,1,2363718.06,2363718.06,
22,USA,HILBRO INTT PVT LTD,1,1,53991.3,53991.3,
22,USA,HUDI TR CO,1,0,31446.36,31446.36,
22,USA,ICT INNOVATIONS,1,0,314463.6,314463.6,
22,USA,JANJUA EMBROIDERY MANUFACTUR,1,0,26414.94,26414.94,
22,USA,JJ MARTIAL ARTS  SPORTS GOODS,1,1,873150.11,873150.11,
22,USA,KARAMA ENTERPRISES,1,0,1783742.36,1783742.36,
22,USA,LANCER SURGICAL CO,5,1,26311012.17,5262202.434,3559594.58
22,USA,LEATHERWARE PVT LTD,1,1,157930.96,157930.96,
22,USA,LUCKY SEVEN INDUSTRIES PVT LTD,2,1,55591292.4,27795646.2,12574867.1
22,USA,LYCAN MANUFACTURING CO,2,0,130502.39,65251.195,29277.3108
22,USA,M S REMINGTON SPORTS PVT LTD,1,1,57081.43,57081.43,
22,USA,MADRIGAL SPROTS  PVT  LTD.,2,1,321040.08,160520.04,182893.5225
22,USA,MEDICARE INDUTRIES,1,1,35639.21,35639.21,
22,USA,MEDISPOREX PVT LTD,1,1,4571881.46,4571881.46,
22,USA,MERCHANDISERS  INTERNATIONAL,1,1,41482.99,41482.99,
22,USA,METROPOTAN CORPRATION,2,1,163521.08,81760.54,0
22,USA,MIDLAND SPORTS PRO,1,1,68186.19,68186.19,
22,USA,NADIR & COMPANY,3,1,1295904.5,431968.1667,283067.9601
22,USA,NICE EMBROIDERY WORKS,4,1,802201.9,200550.475,3102.599339
22,USA,PAKISTAN MACHINE TOOS PVT LTD,3,1,1827243.16,609081.0533,304624.2136
22,USA,PIAC PRECISION COLLECTION KARACHI,1,0,10357321.98,10357321.98,
22,USA,PRIME STAR INSTRUMENTS,1,1,18867.82,18867.82,
22,USA,PRODUCING PEAK,1,1,90247.75,90247.75,
22,USA,RAHEEL BROTHER CO,1,1,83032.29,83032.29,
22,USA,RAJCO INDUSTRIES,1,1,502984.53,502984.53,
22,USA,RASK INTERNATIONAL,3,1,3062770.64,1020923.547,103950.5204
22,USA,RAXA ENTERPRISES,1,0,50314.18,50314.18,
22,USA,S.G.MANUFACTURERS,1,1,188678.16,188678.16,
22,USA,S.S.MEDIDENT INTERNATIONAL,1,0,283279.29,283279.29,
22,USA,SAFE TOUCH,1,1,311318.96,311318.96,
22,USA,SAVIOUR INDUSTRIES,5,0,8134715.26,1626943.052,1476934.502
22,USA,SHEIKHAN INDUSTRIES,1,0,598461.97,598461.97,
22,USA,SHEIKHAN INTIL PVT LTD,1,0,2348938.27,2348938.27,
22,USA,SHEKHAN CORP,2,0,1287061.78,643530.89,414673.4946
22,USA,SIMON SPORTS IND,2,1,8557131.07,4278565.535,5976685.626
22,USA,SKY IMPEX,1,0,49265.96,49265.96,
22,USA,SUNPOWER CORPORATION,1,1,6289.27,6289.27,
22,USA,TOWNE BROTHERS LTD,1,1,3854013.47,3854013.47,
22,USA,WELL PRODUCT INDUSTRIES,1,0,8505716.27,8505716.27,
22,USA,WELL PRODUCTS INDUSTRIES,1,0,1059218.23,1059218.23,
22,USA,WILLS & CO,2,1,1280516.74,640258.37,160825.1017
22,USA,Y.Z.CORPORATION.,1,1,4350079.8,4350079.8,
22,USA,ZAIN S MADICAL IMAGE,1,0,6897407.91,6897407.91,
23,WENZHOU FRANK IMPORT & EXPORT,BURAQ SURGICAL CORPORATIPN,3,1,7665050.25,2555016.75,324977.4184
23,WENZHOU FRANK IMPORT & EXPORT,M.S LEATER COORDINATOR,1,0,3357701.86,3357701.86,
23,XIANGTAN DONGXIN,NISAR SPINNING MILLS PVT LTD,3,0,116542306.6,38847435.53,20049756.14
23,WORLD FOOD PROGRAMME WFP,HASSAN ALI RICE EXPORT CO,1,0,27636633.49,27636633.49,
23,WORLD FOOD PROGRAMME WFP,NOOR RICE MILLS,1,0,12134364.17,12134364.17,
23,UN WORLD FOOD PROGRAMME WFP ASIA,GARIBSONS PRIVATE LTD,1,0,107127266.4,107127266.4,
23,UN WORLD FOOD PROGRAMME WFP ASIA,HASSAN ALI RICE EXPORT CO,28,0,973906295.3,34782367.69,26017027.57
23,AKHTAR ENTERPRISES LTD,KAFI COMMODITIES PVT LTD,1,0,18532388.16,18532388.16,
23,AKHTAR ENTERPRISES LTD,RICECO INDUSTRIES,4,0,20848936.68,5212234.17,317145.4863
23,ALIS RICE EXPORT FZE,BABA ENTERPRISES,7,0,186896199.6,26699457.09,8500748.203
23,ALIS RICE EXPORT FZE,K K RICE MILLS (PVT)LTD,4,0,120806433,30201608.25,5724073.773
23,TRADELINE INVESTMENTS,BABA ENTERPRISES,3,0,37577351.98,12525783.99,4530115.916
23,TRADELINE INVESTMENTS,NOOR RICE MILLS,7,0,56703028.14,8100432.591,1302982.776
23,ZENJ GENERAL MERCHANDISE,BABA ENTERPRISES,2,0,35048016.44,17524008.22,7411.978133
23,ZENJ GENERAL MERCHANDISE,ZOHRA RICE TRADERS,4,0,34528103.28,8632025.82,1934238.738
23,ALLIED VENTURE GROUP LIMITED,K K RICE MILLS (PVT)LTD,3,0,79952370.3,26650790.1,0
23,ALLIED VENTURE GROUP LIMITED,K.K.RICE MILLS PVT LIMITED,1,0,26650790.1,26650790.1,
23,FOUR FINE TRADING LLC,POPULAR FOOD INDUSTRIES LTD,2,0,1889271.1,944635.55,453891.0085
23,FOUR FINE TRADING LLC,POPULAR JUICE IND. (PVT) LTD.,3,0,1774753.95,591584.65,0
23,NAUSHAD TRADING COMPANY LTD,AWAMI AGRO COMMODITIES,1,0,8857391.4,8857391.4,
23,NAUSHAD TRADING COMPANY LTD,BABA ENTERPRISES,5,0,59525024.49,11905004.9,5155688.533
23,GOLDEN INDIA SURGICAL,ASTRO MEDICAL INSTRUMENTS,4,0,3917598.02,979399.505,261912.8902
23,GOLDEN INDIA SURGICAL,BABA ENTERPRISES,1,0,21183085.7,21183085.7,
23,GEE KAY,M.S LEATER COORDINATOR,1,0,135180.56,135180.56,
23,GEE KAY,MEGADON CLASSIC INTL PVT LTD,1,0,15706.57,15706.57,
23,KWON KG KAMPFSPORT AUSSTATTUNG,MEGADON CLASSIC INT. PVT.LTD,1,0,1458216.48,1458216.48,
23,KWON KG KAMPFSPORT AUSSTATTUNG,RAJCO INDUSTRIES,15,1,9498104.39,633206.9593,818943.274
23,K2 (NORTHWEST) LTD,POPULAR FOOD INDUSTRIES LTD,3,0,7212222.67,2404074.223,573262.005
23,K2 (NORTHWEST) LTD,POPULAR JUICE IND. (PVT) LTD.,3,0,7170818.29,2390272.763,611453.2316
23,KIGEZI DISTRIBUTORS,A H GRAINS,1,0,6163486.56,6163486.56,
23,KIGEZI DISTRIBUTORS,NOOR RICE MILLS,4,0,29349936,7337484,0
23,HASSAN AHMED MUZAFFAR QASIMABAD,BABA ENTERPRISES,16,0,132975741.4,8310983.839,10088401.17
23,HASSAN AHMED MUZAFFAR QASIMABAD,IHSAN SONS PVT LTD,1,0,1607957.21,1607957.21,
23,MESKAY AND FEMTEE TRADING,A H GRAINS,1,0,5649862.68,5649862.68,
23,MESKAY AND FEMTEE TRADING,KAFI COMMODITIES PVT LTD,1,0,10947526.13,10947526.13,
23,HUNG GUANG INDUSTRIAL,M.S LEATER COORDINATOR,1,0,148793.69,148793.69,
23,HUNG GUANG INDUSTRIAL,YOUSAF TANNERIES,1,1,217197.91,217197.91,
23,SONERI INTERNATIONAL GENERAL,BABA ENTERPRISES,22,0,199108666,9050393.911,9104047.556
23,SAMA EXIM DMCC,BABA ENTERPRISES,5,0,94559288.37,18911857.67,6744830.615
23,SAMA EXIM DMCC,HASSAN ALI RICE EXPORT CO,3,0,29706328.08,9902109.36,78674.11245
23,CHINA SDIC INTERNATIONAL TRADE CO,KANWAL TRADING COMPANY PVT LTD,1,0,11284657.31,11284657.31,
23,CHINA SDIC INTERNATIONAL TRADE CO,NISAR SPINNING MILLS PVT LTD,1,0,34158804.57,34158804.57,
23,TECHWARE PTY LTD PO BOX 4220 27,IHSAN SONS PVT LTD,1,0,885806.23,885806.23,
23,TECHWARE PTY LTD PO BOX 4220 27,SWIFTLY RISE INDUSTRIES,3,1,437104.4,145701.4667,149960.2721
23,AZIZA TRADING LIMITED,BABA ENTERPRISES,13,0,148024484,11386498.77,7476236.715
23,AZIZA TRADING LIMITED,MYZ ENTERPRISES,6,0,1040350.41,173391.735,50734.3461
23,AYAN TRADING LDA,BABA ENTERPRISES,13,0,282247328.3,21711332.94,6985153.048
23,AYAN TRADING LDA,K.K.RICE MILLS PVT LIMITED,1,0,21946938.75,21946938.75,
23,BABAR ALI SWEDEN,POPULAR FOOD INDUSTRIES LTD,3,0,3401972.04,1133990.68,18055.22831
23,BABAR ALI SWEDEN,POPULAR JUICE IND. (PVT) LTD.,4,0,4222533.36,1055633.34,77340.63983
23,RUMBLE STORE HOLLAND,MEGADON CLASSIC INT. PVT.LTD,1,0,984072.92,984072.92,
23,RUMBLE STORE HOLLAND,MEGADON CLASSIC INTL PVT LTD,1,0,1411010.38,1411010.38,
23,ALBARAKAT PLASTICS AND PACKAGING PRODUCTS INDUSTRIES LLC NO 6 JURF INDUSTRIAL AREA 1 PO BOX NO 12911 AJMAN UAE,POPULAR JUICE IND. (PVT) LTD.,5,0,5191323.96,1038264.792,1652117.746
23,TRANSWORLD FOODS PTY LTD,AWAMI AGRO COMMODITIES,1,0,17320655.09,17320655.09,
23,TRANSWORLD FOODS PTY LTD,POPULAR FOOD INDUSTRIES LTD,2,0,2315500.31,1157750.155,177146.2788
23,TRANSWORLD FOODS PTY LTD,POPULAR JUICE IND. (PVT) LTD.,3,0,3418219.34,1139406.447,147967.8476
23,TRADEX SAS SIEGE SOCIAL ET,IHSAN SONS PVT LTD,1,0,1460900.4,1460900.4,
23,TRADEX SAS SIEGE SOCIAL ET,INDUS DYEING AND MFG CO LTD.,10,0,31497569.35,3149756.935,445937.971
23,TRADEX SAS SIEGE SOCIAL ET,NISAR SPINNING MILLS PVT LTD,1,0,12025506.3,12025506.3,
23,OLYMPUS SPORT,DENZEL INDUSTRIES,1,0,26205.3,26205.3,
23,OLYMPUS SPORT,MEGADON CLASSIC INT. PVT.LTD,2,0,3326886.53,1663443.265,609907.9608
23,OLYMPUS SPORT,MEGADON CLASSIC INTL PVT LTD,4,0,11897463.01,2974365.753,1752831.944
23,SCHRODER & VOGEL GMBH,INDUS DYEING AND MFG CO LTD.,8,0,23483885.87,2935485.734,1005857.045
23,SCHRODER & VOGEL GMBH,UMAR SPINNING MILLS PVT LIMITED,3,0,8019429.76,2673143.253,90905.15607
23,SCHRODER & VOGEL GMBH,UMAR SPINNING MILLS PVT LTD,1,0,2642122.12,2642122.12,
23,GUANGDONG CHENGTAI RICE CO LTD,AL ABBAS ENTERPRISES,1,1,496181.63,496181.63,
23,GUANGDONG CHENGTAI RICE CO LTD,HASSAN ALI RICE EXPORT CO,6,0,119129293.8,19854882.3,6911081.726
23,GUANGDONG CHENGTAI RICE CO LTD,M.S LEATER COORDINATOR,1,0,124087.34,124087.34,
23,GUANGDONG CHENGTAI RICE CO LTD,NISAR SPINNING MILLS PVT LTD,1,0,81066724.48,81066724.48,
23,LEAD MEDICAL JAPAN,APP TECHNOLOGIES,1,0,576516.6,576516.6,
23,LEAD MEDICAL JAPAN,HILBRO INTT PVT LTD,10,1,30454140.35,3045414.035,8028921.957
23,LEAD MEDICAL JAPAN,LUCKY SEVEN INDUSTRIES PVT LTD,1,1,25590733.3,25590733.3,
23,LEAD MEDICAL JAPAN,PRIME STAR INSTRUMENTS,5,1,272890.47,54578.094,60544.23583
23,LEAD MEDICAL JAPAN,UMAR SPINNING MILLS PVT LTD,1,0,2612918.93,2612918.93,
24,ANNA MARIE,M/S TRADE PLUA INTERNATIONAL PROPRI,1,0,69730.8,69730.8,
24,ANNA MARIE,ROSE & STAR IND,1,0,75680.91,75680.91,
24,MUCCIARONE ILARIA,RIVER & STAR IND.,1,0,53634.37,53634.37,
24,MUCCIARONE ILARIA,ROSE & STAR IND,1,0,43199.23,43199.23,
24,LAURUS GROUP,M/S TRADE PLUA INTERNATIONAL PROPRI,1,0,19968.44,19968.44,
24,LAURUS GROUP,NAZ LEATHER INDUSTRIES,1,0,919240,919240,
24,JET EQUIPMENT & TOOLS LTD,NAZ LEATHER INDUSTRIES,2,0,3701865.5,1850932.75,1224755.261
24,JET EQUIPMENT & TOOLS LTD,PIK PAK INDUSTRIES,1,1,809518.4,809518.4,
24,B & B TOLLS ESTONIA AS,NAZ LEATHER INDUSTRIES,2,0,4308151.32,2154075.66,1165162.96
24,B & B TOLLS ESTONIA AS,SAVIOUR INDUSTRIES,1,1,1123616.18,1123616.18,
24,BODY CORE SARL,RIVER & STAR IND.,3,0,495381.85,165127.2833,76534.72369
24,BODY CORE SARL,SANGLA SPORTS,1,0,81367.46,81367.46,
24,PSP ADVGROUP SRO,NAZ LEATHER INDUSTRIES,4,0,10919140.15,2729785.037,3771349.718
25,WILD LAPLAND PRODUCTS,REVEL INDUSTRIES,1,0,8983.18,8983.18,
26,WORLD CLASSIC MANUFACTURING CO,LAMRON INTERNATIONAL,3,0,1059302.09,353100.6967,22790.22007
26,WORLD CLASSIC MANUFACTURING CO,LANE STARS INTERNATIONAL,2,0,208594.19,104297.095,125262.4319
27,ANEEKA INDUSTRIESJ1103,PARADISE INSTRUMENTS CO,3,0,1222215.19,407405.0633,262137.541
27,ANEEKA INDUSTRIESJ1103,SAHARA INTERNATIONAL,2,0,2208000.93,1104000.465,697722.859
27,MUSSUSA MANSURE MUHAMMAD HASSAN,L.F INTERNATIONAL,1,0,3974547.37,3974547.37,
27,MUSSUSA MANSURE MUHAMMAD HASSAN,R S TRADERS,1,0,3295630.94,3295630.94,
27,PHOENIX INSTRUMENTS INC,ALFRAMED,22,0,9920136.86,450915.3118,315978.2884
27,PHOENIX INSTRUMENTS INC,DARLEYS SURGICAL CO.,5,0,3266849.14,653369.828,450743.3353
27,FAICO SAIC,ALFRAMED,1,0,290386.17,290386.17,
27,FAICO SAIC,M S ELMED INSTRUMENTS PVT  LTD,1,0,265491.14,265491.14,
27,PAK IMPORT & EXPORT NORWAY,R S TRADERS,1,0,367158.57,367158.57,
27,KHALID MO AL AMOODI EST,ASIF INTERNATIONAL,4,0,5171878.01,1292969.503,992715.7958
27,KHALID MO AL AMOODI EST,ZMAN ENTERPRISES,1,0,701673.11,701673.11,
27,JAGDISH CHANDAR SHARMA,M NADEEM & CO,1,0,678297.99,678297.99,
27,JAGDISH CHANDAR SHARMA,UMAR & COMPANY,1,0,377356.32,377356.32,
27,GURPREET SINGH AND BROTHERS,UMAR & COMPANY,5,0,5046502.42,1009300.484,710373.5159
27,BARKAT CASH & CARRY GMBH,DURRANI ASSOCIATES,2,1,2401134.95,1200567.475,208051.2009
27,BARKAT CASH & CARRY GMBH,IMRAN QASIM TRADING ESTD.,2,0,905393.12,452696.56,138048.0892
27,RZ MEDIZINTECHNIK GMBH,ALFRAMED,9,0,484796.38,53866.26444,43696.84567
27,RZ MEDIZINTECHNIK GMBH,M.A.ARAIN   BROTHERS PVT LTD,1,1,28505.88,28505.88,
27,RWD LIFE SCIENCE CO LTD,DARLEYS SURGICAL CO.,2,0,163646.86,81823.43,96266.77584
27,RWD LIFE SCIENCE CO LTD,HILBRO PVT LTD,9,1,6334240.3,703804.4778,771302.447
27,RAZA FRUIT & VEGATABLE LIMITED,IMRAN QASIM TRADING ESTD.,11,0,40554807.17,3686800.652,2738462.477
27,Q B G QATAR BILLION GROUP NEW,GLOBAL(HTV)INTERNATIONAL,1,0,1383849.48,1383849.48,
27,Q B G QATAR BILLION GROUP NEW,R S TRADERS,1,0,817395.72,817395.72,
27,R Z TEXTILE,ALFRAMED,1,0,53297.76,53297.76,
27,R Z TEXTILE,M/S HNR FABRICS,1,0,584587.83,584587.83,
27,STUTTGART GERMANY,ALFRAMED,6,0,4674093.47,779015.5783,604531.5121
27,STUTTGART GERMANY,ARAAZ ORTHODONTIC SPECIALIST,1,0,660803.33,660803.33,
27,STUTTGART GERMANY,M S ELMED INSTRUMENTS PVT  LTD,3,0,2204877.26,734959.0867,507454.8908
27,BLUE STAR TRADING & CONTRACTING CO,L.F INTERNATIONAL,3,0,6188187.67,2062729.223,244256.161
27,BLUE STAR TRADING & CONTRACTING CO,PRESTIGE SURGICAL INSTRUMENTS  PVT,1,0,402660.16,402660.16,
27,BARAMED SUGRICAL INSTRUMENTS,ALFRAMED,50,0,48675286.1,973505.722,604040.7251
27,BARAMED SUGRICAL INSTRUMENTS,M S ELMED INSTRUMENTS PVT  LTD,1,0,1403413.31,1403413.31,
27,BARAMED SUGRICAL INSTRUMENTS,PARADISE INSTRUMENTS CO,1,0,157231.8,157231.8,
27,WARDAT AL MADINA FOOD STUFF TRADIN,H.S GROUP,1,0,157902.66,157902.66,
27,WARDAT AL MADINA FOOD STUFF TRADIN,IMRAN QASIM TRADING ESTD.,1,0,242136.97,242136.97,
27,AL AJM TRADING EST KSA,ACME SURGICAL IND. PVT. LTD.,1,0,253143.2,253143.2,
27,AL AJM TRADING EST KSA,IMRAN QASIM TRADING ESTD.,2,0,5474001.35,2737000.675,889309.3967
27,AL AJM TRADING EST KSA,JANFAHS INTERNATIONAL,3,0,3595367.16,1198455.72,255972.7122
27,AL AJM TRADING EST KSA,ZMAN ENTERPRISES,3,0,4237082.54,1412360.847,467460.6709
27,AHMED AL GHAITH TRADING EST,GALAXY INTERNATIONAL,1,0,354295.66,354295.66,
27,AHMED AL GHAITH TRADING EST,IMRAN QASIM TRADING ESTD.,2,0,2608790.02,1304395.01,1115280.352
27,AHMED AL GHAITH TRADING EST,R S TRADERS,1,0,403724.09,403724.09,
27,AHMED AL GHAITH TRADING EST,ZMAN ENTERPRISES,2,0,4291379.93,2145689.965,1442370.943
27,INDIA,BOOK NETWORK INTERNATIONAL,1,0,452827.58,452827.58,
27,INDIA,GREEN HILL,1,1,19811.21,19811.21,
27,INDIA,HILBRO PVT LTD,2,1,171801.94,85900.97,17269.90933
27,INDIA,M/S GNS ENTERPRISE,1,1,1635965.43,1635965.43,
27,INDIA,MLG INSTRUMENTS CO,2,0,73794.12,36897.06,23273.6136
27,INDIA,PRESTIGE SURGICAL INSTRUMENTS  PVT,1,0,48741.86,48741.86,
27,INDIA,SAHARA INTERNATIONAL,2,0,1303802.78,651901.39,858036.5316
27,INDIA,UMAR & COMPANY,1,0,383645.59,383645.59,
28,AGROCORP INTERNATIONAL PTE LTD,AL NOOR SUGAR MILLS LTD,1,0,9007809.82,9007809.82,
28,AGROCORP INTERNATIONAL PTE LTD,SHAHMURAD SUGAR MILLS LTD,8,0,72971278.4,9121409.8,4777091.526
29,WINWAYS INTERNATIONAL,A S ARSLAN ASSOCIATES,2,0,1381737.34,690868.67,466758.2023
30,WINSTON EQUESTRIAN,SATINSKY ENTERPRISES,1,0,127881.86,127881.86,
